Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
253,88.49711683,108.1573007,141.3700156,169.3613271,183.1658025,69.918679
254,94.55030464,111.5853225,138.5854685,181.4610344,195.7300605,71.42966653
255,83.58369923,110.9065604,141.2543635,168.2940539,179.2078722,69.78517115
256,89.36796083,107.0834516,135.1780862,165.715907,173.0947962,66.95254133
257,81.94236487,100.3005153,130.5552263,173.8441342,188.0542581,67.82081855
258,86.52225766,102.2782688,134.1695792,164.6954313,201.6098712,67.51912429
259,90.0447835,107.9795464,145.0239306,172.7618936,185.8016612,71.07928747
260,82.4343225,100.4460312,141.4358896,163.1025782,182.4594915,71.55362371
261,87.73995525,102.9036151,134.6410733,171.9623298,182.9445188,68.90428482
262,87.56352418,109.3241924,144.5257842,172.4260006,181.5688785,69.86957714
263,86.65577414,101.7354325,139.8113503,174.0509963,183.5323264,73.29281257
264,87.54527832,105.5947755,141.5262514,166.9947866,189.3858037,70.16279117
265,83.67974394,102.7911174,123.4535803,153.734551,163.1793843,72.29323792
266,82.53027825,103.9181881,126.9634448,157.6182099,190.171205,70.3600536
267,86.37307421,104.980885,129.7999333,171.1847899,177.2463426,68.75551257
268,88.72342638,105.1643644,127.5968307,155.7464135,169.5675372,70.86626018
269,81.12211836,100.0705927,125.3898824,169.4404892,182.8527906,71.69133693
270,86.76434018,99.49629977,128.2778629,158.996795,200.0801147,69.64469144
271,81.47972808,104.4037042,133.7456333,162.3915996,169.5147543,70.29791861
272,80.06466455,101.8821411,135.5300077,168.0091552,184.8550112,70.12970441
273,84.30636023,98.90745672,126.0259618,166.2420676,192.6869923,68.97486527
274,84.46936887,104.8362394,129.9494661,165.1469365,180.3640632,71.7533607
275,85.49187989,102.5720002,131.8635787,164.5672527,183.1804041,70.37424754
276,83.83466095,101.7847248,136.2852188,173.2676337,184.6502894,69.31814736
277,86.73166103,108.4052884,145.1115784,165.1315441,177.4763836,68.03452009
278,79.38541055,96.75249312,125.7688785,165.3799395,181.0822527,67.20539091
279,80.90944859,100.5658374,139.1179075,166.8066806,170.8349983,69.52827609
280,82.93788226,100.0216548,126.6938566,166.1958815,175.0736788,69.38501598
281,83.8998785,102.8297196,131.5324869,185.6341384,200.1047553,67.64534055
282,86.7535115,108.831408,137.4756846,180.5469965,190.7859292,69.03152983
283,93.77317045,106.729737,138.6507058,172.469824,183.8639267,70.5887554
284,87.17577155,108.3526674,137.9924347,169.2157991,182.1388668,68.63008177
285,87.48120415,97.60841703,124.7867537,164.2303511,180.5990408,68.07930538
286,90.54040031,108.7356167,138.0729897,179.8249895,197.4378929,67.34920015
287,89.41411302,108.6338832,141.4538298,181.6586712,198.0159982,67.14532732
288,89.89858311,102.0856189,127.575631,145.5791828,194.3293068,66.23388439
289,87.82528878,103.1583445,133.5756618,163.7655428,177.3654971,68.30560214
290,88.00099615,106.0124705,141.7833783,189.8376079,198.2111745,66.77846049
291,82.49985476,105.0372158,131.2845404,151.0972042,160.4854715,68.08387219
292,87.02037637,101.230654,119.8895477,143.6693835,153.0779156,68.41375275
293,97.19417325,110.1721312,144.3576778,171.5649088,205.1452819,68.58681875
294,80.94159136,102.1274504,130.8389798,175.6942622,194.0034955,67.89355381
295,85.85710283,104.336284,136.122688,175.0227092,188.4311298,68.6028408
296,87.87982841,99.36974869,129.4435961,148.225269,160.6604564,66.52812718
297,77.89446463,99.45758724,140.6495932,158.1464567,173.333168,65.25024838
298,87.04005755,99.71020373,133.6005392,156.6363184,170.7080343,64.4826008
299,86.85580157,108.8963098,148.3328141,184.5686629,194.4593051,65.51948842
300,85.09568492,106.0324616,150.001562,182.1523759,196.9675809,64.48109243
301,80.14716918,107.2577578,137.6228088,159.4608178,165.6426919,65.4759126
302,91.37623043,104.8253588,134.0648876,168.393337,204.3305873,66.80778676
303,86.41223739,100.2819462,130.8879637,182.3310494,190.7256232,63.45064839
304,85.47762994,105.7457131,143.8890641,171.4476874,182.3899061,65.82782088
305,91.09436628,109.1692874,139.3178515,174.0537983,186.0223714,64.77828244
306,84.74741466,105.9897762,143.1071938,173.6839894,202.9437139,63.47661037
307,88.30855432,105.6858237,135.7465052,159.286775,184.314754,64.90366457
308,83.49981356,98.84771916,125.5954328,160.7418428,185.4889198,64.17409456
309,88.65999176,108.5234017,146.0905439,165.5550094,171.4495037,64.58996594
310,88.94909049,107.2121189,138.5510427,158.4391131,189.0730159,64.02063734
311,89.97912735,105.3515288,133.53759,156.1678374,167.3044305,66.8532324
312,83.58095965,107.3763079,138.0608115,160.1708131,175.4357896,65.08138079
313,86.58550713,104.816214,144.1103989,175.0144887,186.6372194,65.61174209
314,84.78108996,112.3733362,141.7466448,183.4515163,204.9823871,65.04048806
315,87.65312563,104.3070215,129.707745,154.5972813,162.0882922,65.6048328
316,84.63039164,109.2478161,134.576224,161.6383191,181.2666432,66.60326749
317,83.79561937,97.46097435,135.4691074,169.7877615,179.2625718,68.60666385
318,90.44999818,106.3103103,142.3581378,180.0900792,195.5295985,68.37153238
319,86.41270912,101.7433035,132.3907976,159.4320619,169.7509927,66.35488045
320,88.64840938,110.6186688,144.8932599,175.0903635,182.5981082,67.9049326
321,82.16607809,98.96151505,134.1228081,170.0349353,187.6040788,69.64903581
322,91.82838259,109.1729527,142.9420261,164.4186864,174.4413102,67.91811169
323,84.91526346,98.70206216,124.4487101,161.4268506,172.2895059,67.10927248
324,84.67687864,101.5222876,132.9795204,156.8610025,184.5248993,67.75299069
325,80.97020716,100.5033307,131.9290673,169.1558579,213.815638,65.88150345
326,88.28519931,111.5349473,143.9558819,167.5311236,185.9928511,66.35810572
327,88.76431054,107.1548385,139.9740315,180.1757026,195.6710179,64.80810223
328,88.08168099,104.1988019,130.2316143,155.8568897,171.7335399,64.60189386
329,87.79416644,108.1793484,130.642656,189.699938,217.1089929,65.64872836
330,79.95764201,101.1708315,133.5186363,161.6459555,171.0928533,66.8637006
331,85.06553314,101.4552787,136.6517955,172.5308006,182.423242,68.59074606
332,81.45490322,99.38203726,122.384702,158.2874881,172.0625821,69.49090751
333,92.24345268,110.7090901,140.2254519,189.6436913,218.8730088,67.5292658
334,85.63976307,107.9291926,134.0183338,158.5361039,169.51195,66.57966884
335,84.9190859,99.55112841,126.6184696,153.2541787,162.8975082,65.67369635
336,86.59741496,103.0776249,134.6394319,169.0710221,184.8158279,70.43155159
337,84.63453674,99.74547561,133.38424,162.2197765,181.2377104,68.17989331
338,80.42630223,104.4156649,129.0460356,172.9880275,208.6957848,67.87877599
339,83.51782633,93.82227581,119.2315264,144.1873319,153.3981832,68.81928104
340,84.80581242,103.7615019,131.568869,156.6298989,167.137396,65.22201342
341,88.06905279,101.9846914,132.5265446,166.3823015,184.5928448,67.14372164
342,82.89853662,104.5869764,138.5292383,167.0105066,205.1991425,67.17342326
343,87.35355249,101.9524572,132.4587885,178.5946041,188.4223896,67.69207213
344,91.68939655,106.7216009,136.9438477,179.8599691,191.1710864,67.24100783
345,84.46610659,103.1683589,131.9145182,179.4416946,200.2303058,66.66444324
346,85.77734337,105.0588997,141.1971005,177.0335766,195.0657241,66.15673525
347,88.16558335,106.2822662,138.2763933,175.9318623,192.781963,67.60995301
348,91.40028939,105.3748813,137.0835606,189.1993721,211.3117412,68.1617929
349,84.62839497,99.32634142,136.8803624,162.1296405,170.3113123,67.46015896
350,86.01574118,101.2310879,129.5151394,154.1315848,174.9928403,65.66424299
351,85.7876596,103.1216993,128.1785695,174.9348171,188.2604293,66.78471639
352,82.50958012,107.0440509,142.6323159,168.8242574,188.2247909,67.09773382
353,92.88300415,105.2574071,137.9054,190.1347129,204.5168053,67.0134738
354,86.03068046,100.7431904,129.3744821,158.1321051,174.557044,68.38537877
355,82.12416402,98.14198925,131.3889975,163.644928,184.2099453,67.01940995
356,97.37557359,113.7699769,143.4669198,172.3152756,178.9179221,69.28301701
357,86.62223911,103.4279608,132.6139946,162.9557828,194.5546284,68.57350063
358,85.42984623,104.3356672,131.4282758,172.7628905,189.0555067,69.29300559
359,90.01512845,101.7324011,133.1628833,158.9582208,183.1079065,67.79260444
360,84.99995507,101.5005498,124.7822123,155.9907229,169.6563726,69.25841047
361,85.34000123,101.3451601,124.6410784,166.4288907,218.5354496,67.38401076
362,89.63623295,106.8094716,145.0226803,184.6543909,199.8384743,66.54943199
363,89.20288802,102.7238877,142.0631736,184.6419553,196.2297123,66.34703277
364,80.64614356,100.6125048,128.2070991,166.6066541,176.1214143,65.28935471
365,86.31304095,99.34957792,123.4041317,152.6731649,171.2096962,66.31205534
366,89.04210499,107.1795419,148.9741593,208.1675586,220.3456379,64.4628113
367,82.23525789,99.35442456,125.7071309,152.7523908,163.9547348,65.79826522
368,81.44485811,101.719789,130.3499421,150.6263823,160.1706756,64.51131538
369,92.48100444,108.8521528,143.7016071,177.2896319,205.0525091,65.74635516
