Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
47,87.98429636,104.5623415,128.6225095,170.8018655,183.6090884,723.3172389
48,85.72329702,107.2568689,138.6032391,178.5536801,202.4577619,718.4671091
49,85.90852696,105.6301001,137.5272264,162.0127111,191.704238,715.9688502
50,87.61832043,104.0073215,135.9542255,166.9990516,181.8322915,726.7982997
51,94.51610615,109.9451534,140.2965929,170.5174182,188.1115575,732.9634891
52,87.63566371,108.8464527,144.938005,193.5328179,218.774957,728.7901782
53,92.18450691,107.125783,144.9743432,196.7408486,223.7970638,731.3926326
54,84.2769675,107.87604,135.3700499,175.4464842,186.3792703,729.9505087
55,88.91055454,105.4429981,136.3976751,160.5097394,170.3135243,730.8760343
56,96.42530405,113.6875322,142.5283394,187.6056629,223.9965849,741.0491008
57,88.0640042,110.4741938,140.1266042,168.6031237,192.0894048,741.0217834
58,92.6788419,110.2967585,136.5971116,187.1410209,207.3156158,739.2702009
59,87.36505467,107.2215892,147.6489912,171.2825982,199.6479129,730.5845094
60,82.93504959,101.3516629,131.763849,165.0108854,181.235599,738.6745697
61,84.85052032,106.803399,144.7326895,177.9485417,201.5906392,747.1049511
62,91.88581101,113.2915058,149.2613333,179.6471802,197.1080847,739.7936112
63,87.4471814,109.5620127,143.9376774,168.8428649,177.4896195,749.9834992
64,88.07685748,108.1968289,138.5847374,182.4565234,199.4209292,745.7522865
65,91.90765168,109.7015114,143.3295873,178.7489978,226.3921196,736.2681335
66,89.65902718,107.784646,140.0124618,182.16463,198.4961511,738.6238274
67,93.55612205,111.8847141,142.208791,182.893219,198.4716411,741.2057069
68,92.26321635,111.6357751,145.1488737,192.6570239,218.9273035,748.9407797
69,90.49017535,107.8631343,140.9186671,189.0499565,204.5142645,756.9810014
70,95.14047752,110.5865024,143.3112169,183.7124319,202.5237952,767.0003118
71,93.19212486,105.9025896,132.8892457,180.2125313,194.8631218,766.0920246
72,88.67804136,109.8217946,143.0438451,210.2678825,228.9582643,756.5474675
73,94.45005846,109.645224,140.1645504,179.9358453,193.8132104,762.2292844
74,87.89457117,104.8028486,146.5735679,188.7876989,220.5852747,761.4083018
75,91.04685746,110.8560198,140.7712443,172.5948926,205.3798962,764.2263067
76,87.88790057,112.9472595,142.7200414,181.1059693,234.4467836,773.177874
77,91.98484254,110.4923825,142.6458683,174.0946849,194.1206713,758.7110358
78,95.03358368,111.1871296,147.5961962,195.8966514,227.9124399,757.3599004
79,85.40913786,111.4133076,145.4501671,205.2822045,226.2713508,767.5290049
80,92.84404754,111.1683894,142.626433,180.1282651,202.7434529,770.824752
81,92.97596071,114.2026663,147.9595964,194.6134593,210.3574877,783.7313688
82,89.23608668,109.5038451,140.4077149,184.4618176,211.209374,770.2143847
83,89.28441414,110.9070917,142.2097839,175.374979,187.3626917,778.3870229
84,90.16372527,108.0323595,144.9439228,196.544029,208.393496,762.0872755
85,96.0726898,112.3563252,152.7567151,190.1609216,216.7232146,777.9210974
86,91.57603642,110.0373044,142.5097826,182.0272173,218.2550176,781.5880279
87,91.24096957,110.5489732,143.8109123,179.9916945,194.4779532,778.550858
88,91.58742812,111.8678439,143.8780504,185.6566893,196.9218702,778.3588714
