Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
1,49.68138378,65.36061984,92.60003192,120.8349439,136.2940355,382.2751821
2,53.05147233,69.9282356,103.9578319,133.8565075,150.7064654,381.8264951
3,57.5165327,79.9909316,114.0416536,150.9493166,173.3066489,381.2132779
4,59.17054772,81.37737032,116.2058401,156.6451495,172.0996523,382.6487289
5,64.39307992,88.44669128,124.5313568,157.8272026,193.3260799,383.1691502
6,64.51881854,85.90226073,121.679145,158.9874637,174.1629767,384.6985093
7,67.19381669,87.46648937,119.7252991,152.2142506,171.2701425,382.3168186
8,64.93122439,85.61072612,117.5918097,147.5186508,165.3625358,380.8594024
9,64.74895742,86.35059207,120.8493332,151.0680029,169.9444155,384.5228575
10,66.63077673,87.61240951,120.553793,162.5392018,187.795625,383.2270521
11,70.80534854,90.00067192,122.8559719,159.746421,176.0267641,383.0949136
12,66.46623466,85.13186151,119.0024448,145.85628,164.6154103,381.4805438
13,68.67513346,89.1171396,124.3473091,158.3095302,178.8481989,382.0366933
14,70.81056589,88.63210588,123.4089402,159.8118278,189.6153302,381.5022309
15,66.90512439,85.08801135,114.8190884,152.2439726,165.8233854,380.0698384
16,68.73340317,86.87692056,120.2391318,155.6165222,174.5603333,383.2492953
17,68.64315563,89.31233949,124.2889892,155.2550637,171.5652563,380.5397955
18,67.58904731,85.64147268,118.8619726,154.4683568,176.4366078,384.2501002
19,70.64044376,90.74338923,123.1503946,155.9383151,180.65129,383.6377171
20,68.5915692,87.08720382,121.3672663,160.3760209,179.7238426,381.7841635
21,69.11378885,88.24660943,121.2724413,150.1961364,160.7656952,381.2233568
22,68.99122704,90.09649647,120.9900511,150.7346252,166.6739865,381.089272
23,67.01581839,86.37938836,119.2105073,150.84441,170.7233076,383.2606254
24,65.52085041,85.69289251,120.3754033,151.2187707,168.1006351,383.5785641
25,71.74806236,89.79646113,122.0904337,156.236238,174.1338464,383.2050174
26,71.39057833,87.87572715,121.0677472,153.5289394,176.006771,381.3675901
27,72.07000979,91.22814179,123.2029186,155.8854586,177.3537206,380.4375463
28,67.69794831,88.14377418,120.6715313,159.3076206,180.0494478,379.1796238
29,69.48619692,87.77488989,124.6923147,156.4156374,173.1554962,379.758225
30,70.74883346,87.9818257,119.678123,154.3656296,178.1790284,380.6088884
31,68.68883712,86.28530312,121.4154246,158.5775938,177.3340328,381.4675454
32,72.33762958,88.99540354,124.3367967,159.8609091,178.5766534,381.2862634
33,73.97139975,96.30084942,133.6428972,169.3321648,189.5096519,381.1452971
34,71.53460822,89.83518268,124.181631,158.5802016,186.1285786,381.2181436
35,71.34028149,89.25344091,120.2384462,156.9447186,176.1138989,380.3327252
36,68.48765072,86.65018631,119.7422718,152.8470934,177.1905147,381.8055031
37,70.43451197,91.44586738,123.9982449,156.8110542,180.2702983,381.4179153
38,70.71898865,88.41694743,121.0230463,152.4259948,167.7538155,380.9321794
39,73.68682045,93.26726902,126.0100067,159.6664869,181.3081537,381.4954885
40,71.05192442,91.63712376,121.447856,155.9000485,175.2092859,381.0153134
41,68.46680695,87.19562119,117.7077005,152.1851489,177.6665141,382.3581771
42,69.21762879,87.9218743,118.1237862,156.308962,186.9244753,381.4082534
43,69.01582455,87.80158026,121.645006,161.1726129,179.6714934,382.6466436
44,71.73638036,90.00108053,119.0988673,156.3799213,176.8269872,382.1617418
45,70.06623656,89.71223489,120.8189505,146.7533474,171.7306105,379.5839635
46,70.38026614,90.78331527,124.6409804,151.7052834,163.6986946,381.9935276
47,73.38285299,91.3431464,127.7387166,159.2829752,190.8152991,382.2308347
48,69.9236026,87.7967309,120.6519116,152.8679816,164.2659989,379.9475703
49,68.94489954,87.73296893,122.0073832,160.3823064,180.2456456,382.5546818
50,67.86533663,87.97662358,121.5002783,148.210594,173.962191,381.2469902
51,70.97551094,88.87924116,125.2271819,160.3257415,178.7672808,382.222007
52,71.53933065,90.53411522,125.0193371,154.6310612,190.9342066,379.9079496
53,70.70282775,91.18270039,122.7832549,162.8446757,182.0534661,381.0810003
54,74.61196118,93.43830287,125.9587603,161.6616501,180.6345292,382.8899286
55,71.49392043,88.51782838,124.9055533,157.9227739,176.7925412,380.463543
56,68.61569866,86.35308435,117.2438334,151.2856702,167.7000698,383.2952414
57,70.38191168,87.63012625,123.3458341,159.2544643,191.8900557,382.1985126
58,70.17603586,87.20603078,121.3806567,156.6438143,173.1728486,381.7959802
59,72.02919271,89.91210119,122.5562342,157.1347065,181.7162947,379.9324866
60,72.36503605,93.38069158,127.6878629,165.5716435,184.9878583,382.0807627
61,69.66304183,88.81990085,122.0425941,150.2892701,178.2700186,381.3360325
