Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
183,103.6518763,120.9741401,147.365981,185.6560152,205.3644271,593.8294927
184,102.3202143,119.0761202,160.5865687,199.2823386,243.5323438,595.9310581
185,94.58177518,113.5398934,144.5094765,176.6184162,190.517129,590.7572897
186,96.89736896,115.1868373,145.0794036,172.4231969,211.6861178,589.9005095
187,94.26224627,111.0686557,137.7250188,181.2903607,213.1118534,588.0751074
188,101.0470467,117.6096567,139.6160371,186.8362472,197.0148854,601.1340901
189,93.88457047,115.2674322,148.8990789,177.3383388,188.3181439,595.0657281
190,95.01125746,112.2505572,146.8036896,171.4797944,212.0010878,591.0565998
191,94.36718048,109.2771492,140.6191281,183.6466321,199.2727228,596.0203784
192,93.51870937,108.3283109,141.465496,175.5114558,222.4855625,591.2442073
193,93.6495917,110.1151333,141.392567,170.6148018,181.5794616,596.0080056
194,95.20633515,114.2487191,152.9853729,200.66276,222.3394698,606.3909924
195,89.29993014,109.962442,145.7579862,182.1913823,221.6717148,606.9015433
196,104.1113216,121.7966431,146.302904,188.1958315,210.1659709,593.0794103
197,96.99013469,114.2832512,151.0540342,181.7105129,202.8480098,598.1749104
198,94.41694666,108.9275036,139.5943928,198.7927002,222.586591,591.2063938
199,90.12167027,110.5260005,147.0705367,193.1431782,214.621407,604.8386255
200,92.83741156,111.6218361,144.6791856,223.3163768,236.889699,598.6108771
201,98.38655816,115.445836,135.6037857,205.359287,213.9311289,604.8119337
202,100.4450799,118.9129161,147.9299493,200.0217787,219.3569548,608.859501
203,101.3141244,117.3022799,154.7465224,196.2892541,207.8911085,600.9507922
204,95.27007624,115.6366565,145.6332261,172.474095,180.799582,610.336519
205,96.16606912,110.8077019,137.7457047,166.7405311,174.3652404,599.0668627
206,103.3124966,125.2008892,159.2749442,199.1097901,209.1024971,603.3076678
207,91.82816936,117.1172177,145.5370946,171.2088502,205.9546637,601.7165144
208,97.73828855,115.7846324,143.8081345,183.8804853,218.7656711,608.1788591
209,96.45098629,115.4658696,144.5818164,166.4972256,183.8401314,599.9038326
210,96.11964108,119.20492,154.9980671,191.9178648,204.6664432,606.798738
