Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
1,71.71590314,85.41795631,132.9268748,184.7099102,195.5938138,3.887990932
2,73.47340169,94.22083212,133.7862433,164.0313978,169.7289243,7.056953223
3,77.58673311,91.95332232,127.2126711,166.3600502,172.4032934,49.59361441
4,78.51153925,100.4699704,140.8747957,172.2642334,192.3091313,133.1392752
5,77.38146713,94.36087381,125.1835378,161.4572845,168.6430826,176.6641156
6,73.98543189,90.47880489,125.9876924,178.4706902,188.705927,209.0556365
7,90.90489606,98.91909946,121.8419753,150.287113,166.5147458,219.2100744
8,79.65079619,105.3359992,132.167607,159.9009711,181.0216662,228.9489815
9,82.3358417,100.8476573,128.8282672,166.4986106,203.7820834,233.0631394
10,81.14415054,100.420529,137.7826204,168.3646823,174.306156,249.1029889
11,81.5656906,102.3923967,133.2879115,164.3185815,173.4242334,255.5380857
12,82.49984735,100.1977022,124.5532694,158.7900948,169.691086,263.8553743
13,84.58633797,109.5239604,135.6446344,156.5985347,165.2743082,270.2525186
14,78.85486241,93.76051529,123.7275951,138.9217781,181.7458466,277.8912505
15,82.46350618,97.99134442,128.3240535,155.2564474,170.2513118,281.2315536
16,85.59703913,108.7828457,135.8241996,172.8910359,186.6229759,274.8553318
17,81.39040486,102.816722,133.1068428,166.1375679,171.9116423,291.4604366
18,82.98991425,102.0279324,133.832409,168.6663001,214.6424879,288.9249899
19,82.02200925,102.9646562,127.9634524,153.1287995,173.7194405,301.173347
20,80.74270793,102.8112341,135.4574511,165.5004625,177.9934676,304.7943314
21,84.24665096,97.33647307,122.3317137,167.9963785,176.7961314,303.1009983
22,84.88525945,103.3994372,133.5680198,170.1145426,189.850951,309.6618387
23,78.23939234,91.86331872,119.5046764,153.2984713,165.8180442,317.3159323
24,84.40916484,107.7506428,137.7838797,167.8859013,178.0814255,316.9012357
25,80.93790244,99.96517865,128.5955133,148.1367719,156.7916881,323.687497
26,87.1625561,103.662705,129.4611964,183.1078305,190.2938106,328.331043
27,84.92713731,105.0516979,133.8667619,167.1650166,188.5638914,326.9703847
28,82.12019722,103.0231774,128.2103308,159.5642379,165.5153905,332.0009625
29,84.96142073,98.46292947,128.6328739,167.3255592,179.1374513,333.7411453
30,83.6722182,97.45721241,129.8139385,158.3925761,171.0693285,329.5222359
31,77.11726674,93.46503874,129.5230898,161.6916993,199.5497798,339.3750003
32,84.46529777,100.9492138,126.1167037,157.9957131,180.5479391,348.238707
33,86.80368047,107.4517631,129.5934988,147.9470341,158.5201285,346.9527025
34,82.66635873,107.1199103,126.2202953,146.5964796,163.6444094,349.1287825
35,83.55514072,100.3081207,137.3277341,163.7370508,171.1677428,351.7068389
36,81.56939795,97.48406246,128.2788042,165.8004335,189.9800151,354.6806158
37,86.45722975,104.7227751,133.4179463,174.7804851,192.9337877,354.5353399
38,87.03876854,99.04479828,123.5607152,155.9958289,163.6927729,351.9655552
39,85.68300664,100.7922953,125.659674,150.8038194,160.8518002,358.1531963
40,88.54410662,103.1645958,126.7423388,160.5084467,166.4649937,360.0255872
41,80.59071989,98.76933861,128.6738252,155.8947963,175.0912072,368.5003159
42,85.4965369,104.8510701,129.3100028,156.1335563,178.4691816,370.4310257
43,80.80240485,91.98632373,123.3535912,169.6138254,184.9282463,371.6055361
44,86.5832112,104.3120893,129.6852836,157.9697547,176.5053564,365.4064953
45,80.28929319,98.6101756,128.0977804,145.9803646,158.8852789,374.5660366
46,85.97473213,102.7657992,127.0270942,149.0656183,167.5955858,365.1369355
47,85.22988595,101.7514815,129.8214731,171.7829137,209.62561,375.7661267
48,80.07894005,93.26713092,113.8152546,134.9521926,177.7432756,375.6398965
49,82.01598959,103.5538877,126.8554212,149.4196583,155.6699731,381.9973507
50,86.19506995,104.784879,138.542122,163.4566661,176.1332771,377.4331155
51,88.75184368,102.8731293,124.8897869,163.9376686,183.7336415,378.6214585
52,81.68263462,96.41136445,121.7387467,139.9437256,167.0572772,381.6717658
53,84.05724484,97.77992602,125.2668433,180.9344703,186.1772624,376.6445941
54,88.13662255,109.6808036,137.3655184,173.8913251,197.8187954,386.7063056
55,85.11276442,105.6710093,130.6156072,151.5401417,165.2895244,379.4730255
56,88.74709894,106.6814723,132.5685681,158.3631764,169.4414323,384.0199526
57,84.21187464,108.3532703,136.5079181,177.2443363,184.582457,389.9609723
58,80.62893594,100.3553256,129.6129798,181.2874774,215.8752095,386.2572015
59,80.67924622,103.4533678,132.4901521,159.2757123,168.9827457,386.0602102
60,85.9957376,104.7414024,135.2054525,165.4817487,182.2147351,397.8700287
61,85.67550728,106.986355,128.1866404,153.6670197,177.4489988,387.5619737
62,90.79081179,106.2410364,127.7453818,167.9640577,172.9170032,389.7046195
63,83.79637973,105.4431416,129.8734917,151.3626459,169.3057553,391.3710522
64,81.83299427,100.4305419,136.7487994,159.4619415,171.5754181,384.7146356
65,83.82628822,106.9159107,132.5528766,163.9730367,174.4910303,393.5574197
66,90.87147817,104.3787311,133.7882196,172.8765092,187.8190065,394.9348994
67,80.88235268,97.9884127,124.0674676,153.2184786,164.7954425,390.4745817
68,82.57595752,98.46342424,130.0901564,163.6366886,179.4469618,396.8458683
69,82.37297941,101.5070243,127.4476937,150.9364476,154.0306451,395.324503
70,85.18217503,101.501519,128.6988595,161.4461651,177.2554815,400.6684318
71,78.07826954,95.55612509,124.6764738,155.1370927,178.3507785,395.2105761
72,88.68693565,106.0471841,132.600853,155.3090942,164.3812784,393.5489395
73,80.205806,97.0422803,130.9773926,159.4058081,166.5299134,400.2161997
