Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
28,51.48433447,66.7624966,83.4229352,101.2125965,120.4404859,21.30494
29,53.96642952,67.0220246,89.2241878,114.3215522,125.2309148,21.465055
30,52.49338069,65.34259676,91.9714863,115.7330735,129.6885653,21.45008
31,52.14988182,64.24749715,85.73373541,108.0478706,115.8726872,21.28395
32,46.68406788,62.31345804,79.82866171,96.91338355,127.5592524,21.45092
33,53.13720309,68.86430973,85.58669401,105.6233578,120.2575858,21.15132
34,54.92920905,67.26657454,86.72891106,113.5320428,124.4280188,21.316165
35,54.34753748,65.92818719,86.83689319,106.2896472,127.5755058,21.223385
36,49.69625433,61.78182979,80.45664825,101.2094986,108.7109734,21.5014
37,55.08263564,66.54679861,84.3088194,109.1042803,131.4219137,21.419335
38,52.63211852,69.16178481,87.30982231,106.0786937,113.6282082,21.277075
39,55.08556765,68.90885644,88.44201576,115.9416818,127.4986196,21.003265
40,53.45094755,67.25645602,83.75040152,107.8800999,123.6040543,21.40728
41,52.09346649,62.85635215,84.44992417,112.9531009,133.5738489,21.16644
42,56.15062946,67.75030302,86.1912988,112.5850931,122.9177409,21.12595
43,54.13360116,67.62240404,84.21012117,103.8775805,119.1585881,21.38787
44,52.74075965,66.46431749,87.19399658,107.0836627,149.852331,21.412795
45,55.15642874,67.46044062,90.30597779,111.7001061,117.7068007,21.463015
46,50.69042941,60.66275986,80.92241147,97.77464311,121.2254009,21.305375
47,54.36591178,65.95549148,83.81909737,103.049331,112.0238803,21.20153
48,51.76531861,65.50549298,89.53383941,113.86593,123.8427564,21.37488
49,55.20859345,66.00795749,88.54429272,110.836013,126.3582534,21.33265
50,51.68633769,63.36673026,80.71652054,104.2164784,116.4880276,21.055725
51,56.02706696,69.4782946,86.92020705,117.1680471,126.9485051,20.82139
52,56.48505894,68.65265288,90.74867861,116.3219267,127.16666,21.230315
53,55.53364417,66.34738484,85.10629062,104.7262557,112.4288348,21.41482
54,51.72702396,64.92445327,81.60729252,103.5454575,125.7601401,21.175545
55,55.0659109,65.76445382,85.11102454,105.4091122,111.1290521,21.066675
56,52.21860021,69.1801296,83.00055423,103.8484726,117.5873477,21.28767
57,53.01777068,66.98952697,83.51532783,110.3982047,122.4115902,21.00581
58,55.76783865,67.47220242,87.79310604,115.4929962,136.6349047,21.04066
59,55.55945238,66.90076414,84.20188881,105.2597458,121.943871,20.975095
60,57.08516055,68.33415345,86.80029543,103.6117427,111.092305,21.17322
61,54.2408325,62.91711344,86.86477901,107.3330317,126.5352527,21.084385
62,53.87962054,64.13429431,81.10397498,96.8613241,117.1550273,20.9667
63,55.30531221,66.69235044,87.1208188,107.3301273,115.2671976,21.19361
64,54.91853379,64.82508229,85.01953127,110.4851431,117.9723433,21.104985
65,58.50123101,66.83407478,83.82736764,97.51386347,116.2602813,21.22463
66,55.55417268,64.84527286,80.99016927,100.3562845,111.8209854,21.154235
67,55.38092466,65.08592935,84.6614307,104.3188437,116.8669601,20.970775
68,55.34235991,64.41204527,79.63120398,105.5315422,129.952282,21.17363
69,54.59391048,66.6102177,83.97430222,100.1772885,109.6718187,20.96395
70,57.87867378,69.15994768,91.36903649,115.6523998,142.3844522,21.018425
71,53.10137897,67.7771434,84.86671902,106.2312319,137.8515122,21.06497
72,53.71031857,64.35497126,80.51958326,100.0905934,105.3148635,21.03848
73,50.70321226,63.54063394,80.95344246,97.12918493,104.8634429,21.19589
74,56.29070204,67.69406456,88.27121353,106.0206115,113.321086,20.854425
75,57.17744568,67.41951656,86.0865997,102.7382426,114.1011203,21.35961
76,53.39487166,64.04032039,81.34180237,99.8558249,117.3334545,21.096105
77,56.53709538,67.57580659,84.76393279,104.9724628,119.6312441,21.117055
78,54.9357266,66.111884,84.96225985,116.7713014,135.7433565,21.236455
79,51.80568809,63.74956197,83.29778676,103.3018357,128.4082885,21.023985
80,51.33128191,67.05214853,89.39262541,109.1078815,120.1008602,21.154975
81,54.30405136,65.38789383,83.46785525,108.4238961,118.8270384,21.21438
82,55.91389497,68.85446092,85.12170906,107.1262448,123.8979805,21.317885
83,51.67547386,62.64095645,82.91382679,100.7539628,109.7087949,21.03315
84,53.42483457,64.7480386,82.2768996,100.4651823,122.3333417,21.156265
85,52.84706764,64.53431384,81.77524918,100.6821446,106.7489213,20.95997
86,55.14473889,67.11722113,88.94347257,115.1160744,122.6672504,21.325655
87,54.36617104,65.67970114,83.09024459,98.50410037,115.5452697,20.884805
88,53.5683099,64.20846675,82.35251386,98.96544886,111.0837648,20.875295
89,55.12485221,67.29980497,84.18803404,103.1998699,113.2055993,21.103175
90,55.63933777,67.08652314,85.47897598,109.2098635,125.0573546,21.175135
91,54.86444864,66.18962987,83.98744741,106.9286947,130.59654,20.78391
92,55.53642172,62.82273592,83.39270617,101.9217602,117.9246534,20.94503
93,54.69322182,69.04967937,89.6878268,106.7765603,125.215589,20.93851
94,55.82887026,66.59972516,83.05426277,107.2129468,130.2807123,20.792145
95,52.74520777,64.35319305,83.49245039,102.8959334,112.8084651,20.76238
96,51.58934935,62.82210817,80.4439998,100.1136014,122.4422404,20.92444
97,55.15247525,66.81748135,87.95995281,114.0275651,127.2692949,20.66281
98,56.10752625,67.068936,87.3178862,111.8311944,142.3322453,20.857305
99,54.84715374,64.21133233,84.00637707,112.4569707,130.8473832,21.1164
100,54.34342453,66.40052684,88.76253558,109.9109999,124.570328,21.134565
101,53.86540232,63.703209,82.30390408,108.1724995,126.0927069,20.63869
102,53.73789929,64.82689535,84.04968718,102.0165593,110.7202948,20.847795
103,56.31681359,69.87052048,91.5357423,116.7781676,124.2658276,20.95816
104,54.18307995,65.51129682,86.08550729,111.5274906,133.8749973,20.99176
105,54.49415493,66.11957774,84.36047798,107.8752438,124.9026928,21.050285
106,53.82394543,63.48998222,81.86735796,97.23014373,112.7723967,20.918715
107,53.67910329,61.068695,77.54408024,95.29986883,113.174519,20.862445
108,55.67109668,67.24466682,87.46166837,110.3078727,120.1006247,20.71828
109,54.79215919,63.42946179,80.22958041,101.4384124,124.7763893,20.8756
110,55.32451195,67.41434854,86.22257758,105.0596152,118.9685754,20.84611
111,55.30595931,68.59285641,83.54679784,108.819926,150.2585482,20.912425
112,57.8512601,68.76616882,84.12799434,104.8499755,114.6166816,20.71482
113,54.43359502,65.4388255,83.85944687,99.35742109,116.7431135,20.69517
114,52.97591566,64.19340951,81.90578351,111.4192233,123.1509559,20.67552
115,55.2084857,65.77461601,87.1602256,111.415069,125.2970746,20.739795
116,54.82699095,66.51079624,84.46992063,102.6896693,116.5673052,20.78024
117,53.17994197,64.59254543,80.01778505,100.8175576,115.530593,21.081535
118,57.0719975,68.12154263,87.13316903,109.6011601,131.8912056,20.9556
119,52.12781336,65.68504654,83.50125125,97.9662642,106.4905794,20.91003
120,54.45234193,64.37405009,80.50330513,105.1503218,112.5024049,20.70116
121,54.31719167,65.05421057,82.62154938,103.5650161,121.6906614,20.586145
,,,,,,19.93047
,,,,,,21.13569
,,,,,,18.437495
,,,,,,18.44036
,,,,,,19.19958
,,,,,,18.00724
,,,,,,18.885585
,,,,,,17.32864
,,,,,,16.27346
,,,,,,17.881645
,,,,,,18.662955
,,,,,,17.52974
,,,,,,15.84401
,,,,,,15.51811
,,,,,,14.93675
,,,,,,14.27721
,,,,,,13.756245
,,,,,,13.581385
,,,,,,14.115265
,,,,,,13.50927
,,,,,,13.617485
,,,,,,14.056085
,,,,,,13.56155
,,,,,,12.68628
,,,,,,12.35021
,,,,,,12.135995
,,,,,,12.265355
,,,,,,11.334605
,,,,,,10.5366905
,,,,,,10.538335
,,,,,,10.931935
,,,,,,10.052727
,,,,,,9.566801
,,,,,,9.589231
,,,,,,11.221706
,,,,,,9.665956
,,,,,,8.778627
,,,,,,7.757065
,,,,,,9.2063235
,,,,,,8.9945445
,,,,,,9.3323135
,,,,,,7.7736865
,,,,,,8.6156145
,,,,,,7.9580075
,,,,,,8.1528125
,,,,,,7.698494
,,,,,,7.7121475
,,,,,,7.0907625
,,,,,,6.881536
,,,,,,7.4162645
,,,,,,6.3466035
,,,,,,6.2185215
,,,,,,6.1120805
,,,,,,6.7074495
,,,,,,6.4784755
,,,,,,6.1416045
,,,,,,6.1471925
,,,,,,5.8893275
,,,,,,6.295265
,,,,,,6.6392165
,,,,,,6.3194895
,,,,,,5.6392025
,,,,,,6.1912695
,,,,,,5.4103825
,,,,,,5.260561
,,,,,,5.4655295
,,,,,,5.0461325
,,,,,,4.813894
,,,,,,4.9898415
,,,,,,4.7708875
,,,,,,5.3642815
,,,,,,4.8491195
,,,,,,4.8820175
,,,,,,4.9889145
,,,,,,4.720692
,,,,,,4.1552365
,,,,,,4.128617
,,,,,,4.0708195
,,,,,,4.041863
,,,,,,4.4262605
,,,,,,4.5766
,,,,,,4.7743845
,,,,,,4.290214
,,,,,,3.7472985
,,,,,,4.0190825
,,,,,,3.8704485
,,,,,,3.998411
,,,,,,3.8691355
,,,,,,3.998897
,,,,,,3.5635805
,,,,,,3.55915
,,,,,,3.73089
,,,,,,3.686131
,,,,,,3.793586
,,,,,,3.831099
,,,,,,3.7629915
,,,,,,3.65382
,,,,,,3.51579
,,,,,,3.311536
,,,,,,3.331408
,,,,,,3.220423
,,,,,,3.378091
,,,,,,3.166145
,,,,,,3.206744
,,,,,,3.08755
,,,,,,3.1449755
,,,,,,3.3610735
,,,,,,3.3515095
,,,,,,3.3545035
,,,,,,3.1151195
,,,,,,3.4164865
,,,,,,2.986777
,,,,,,3.147956
,,,,,,3.045011
,,,,,,3.0522385
,,,,,,3.324854
,,,,,,3.0444435
,,,,,,3.0312625
,,,,,,2.8237645
,,,,,,2.837124
,,,,,,2.941799
,,,,,,3.134846
,,,,,,2.90821
,,,,,,2.8325915
,,,,,,2.696785
,,,,,,2.7898825
,,,,,,2.866773
,,,,,,2.8458315
,,,,,,2.694622
,,,,,,2.6899735
,,,,,,2.772088
,,,,,,2.6898925
,,,,,,2.996526
,,,,,,2.822281
,,,,,,2.595717
,,,,,,2.4570335
,,,,,,2.586785
,,,,,,2.543386
,,,,,,2.728447
,,,,,,2.700569
,,,,,,2.492381
,,,,,,2.6068405
,,,,,,2.6140495
,,,,,,2.4939885
,,,,,,2.5942355
,,,,,,2.5445175
,,,,,,2.589518
,,,,,,2.361123
,,,,,,2.2932315
,,,,,,2.411513
,,,,,,2.3718485
,,,,,,2.377483
,,,,,,2.4256905
,,,,,,2.5056265
,,,,,,2.331083
,,,,,,2.5359355
,,,,,,2.3881045
,,,,,,2.382869
,,,,,,2.3434555
,,,,,,2.3985035
,,,,,,2.4686505
,,,,,,2.400622
,,,,,,2.5328855
,,,,,,2.416287
,,,,,,2.5026965
,,,,,,2.58019
,,,,,,2.2182085
,,,,,,2.2059025
,,,,,,2.312865
,,,,,,2.417699
,,,,,,2.232618
,,,,,,2.1897585
,,,,,,2.2709475
,,,,,,2.213272
,,,,,,2.151402
,,,,,,2.343125
,,,,,,2.219634
,,,,,,2.1816375
,,,,,,2.335654
,,,,,,2.3596685
,,,,,,2.112435
,,,,,,2.1920995
,,,,,,2.1724995
,,,,,,2.171971
,,,,,,2.199711
,,,,,,2.246892
,,,,,,2.188413
,,,,,,2.2063455
,,,,,,2.0959475
,,,,,,2.1560795
,,,,,,2.334154
,,,,,,2.2010525
,,,,,,2.139892
,,,,,,2.137266
,,,,,,2.159115
,,,,,,2.2103515
,,,,,,2.166405
,,,,,,2.1671215
,,,,,,2.09056
,,,,,,2.0215055
,,,,,,2.068268
,,,,,,2.153802
,,,,,,2.1314575
,,,,,,2.1107125
,,,,,,2.098337
,,,,,,2.0196525
,,,,,,2.102725
,,,,,,2.0329215
,,,,,,2.04838
,,,,,,2.064469
,,,,,,2.0840505
,,,,,,2.1014635
,,,,,,2.029905
,,,,,,2.0688875
,,,,,,2.036068
,,,,,,2.0872935
,,,,,,2.038642
,,,,,,2.0418735
,,,,,,2.0543685
,,,,,,2.1703465
,,,,,,2.061331
,,,,,,2.0331275
,,,,,,2.0225175
,,,,,,2.0071015
,,,,,,2.035787
,,,,,,2.0262215
,,,,,,2.11653
,,,,,,2.0608675
,,,,,,1.956573
,,,,,,1.989335
,,,,,,2.0757645
,,,,,,1.9454505
,,,,,,1.9618435
,,,,,,1.9922015
,,,,,,2.0475675
,,,,,,2.0134555
,,,,,,2.0229135
,,,,,,1.908398
,,,,,,2.155692
,,,,,,1.9844925
,,,,,,2.0186455
,,,,,,1.8944825
,,,,,,1.9213635
,,,,,,1.9307135
,,,,,,1.950667
,,,,,,1.9621535
,,,,,,1.9838495
,,,,,,2.0273945
,,,,,,1.9602795
,,,,,,1.958051
,,,,,,1.997142
,,,,,,1.934004
,,,,,,2.042552
,,,,,,1.931109
,,,,,,1.9626465
,,,,,,1.9354465
,,,,,,1.8952125
,,,,,,1.9299645
,,,,,,1.971043
,,,,,,1.9516845
,,,,,,1.906973
,,,,,,1.9387445
,,,,,,2.003604
,,,,,,1.9365885
,,,,,,1.9721815
,,,,,,2.0085215
,,,,,,1.9869845
,,,,,,1.896983
,,,,,,1.9473575
,,,,,,1.933615
,,,,,,1.970131
,,,,,,1.916628
,,,,,,1.9443865
,,,,,,1.9142785
,,,,,,1.8902805
,,,,,,1.887598
,,,,,,1.9177275
,,,,,,1.8965905
,,,,,,1.917915
,,,,,,1.921069
,,,,,,1.84929
,,,,,,1.8613105
,,,,,,1.904669
,,,,,,1.86065
,,,,,,1.968516
,,,,,,1.9223355
,,,,,,1.973563
,,,,,,1.9133075
,,,,,,1.873376
,,,,,,1.838853
,,,,,,1.927059
,,,,,,1.914199
,,,,,,1.8658785
,,,,,,1.8919595
,,,,,,1.9169515
,,,,,,1.916147
,,,,,,1.899727
,,,,,,1.896434
,,,,,,1.897742
,,,,,,1.867211
,,,,,,1.8570945
,,,,,,1.8749995
,,,,,,1.911724
,,,,,,1.8764545
,,,,,,1.899738
,,,,,,1.8652395
,,,,,,1.843129
,,,,,,1.8644195
,,,,,,1.901305
,,,,,,1.879211
,,,,,,1.896905
,,,,,,1.900885
,,,,,,1.924827
,,,,,,1.856657
,,,,,,1.8903335
,,,,,,1.9253115
,,,,,,1.861583
,,,,,,1.8513155
,,,,,,1.9014445
,,,,,,1.955812
,,,,,,1.8731005
,,,,,,1.889078
,,,,,,1.87948
,,,,,,1.8906335
,,,,,,1.8657745
,,,,,,1.9013775
,,,,,,1.920096
,,,,,,1.856419
,,,,,,1.87317
,,,,,,1.8733575
,,,,,,1.8678185
,,,,,,1.860795
,,,,,,1.8772925
,,,,,,1.8677765
,,,,,,1.834603
,,,,,,1.8740475
,,,,,,1.8548125
,,,,,,1.8691855
,,,,,,1.868035
,,,,,,1.8180205
,,,,,,1.8100275
,,,,,,1.8839425
,,,,,,1.840776
,,,,,,1.851335
,,,,,,1.8474505
,,,,,,1.8761095
,,,,,,1.862237
,,,,,,1.844649
,,,,,,1.8534745
,,,,,,1.8787215
,,,,,,1.8372825
,,,,,,1.8248395
,,,,,,1.8374115
,,,,,,1.904459
,,,,,,1.8458835
,,,,,,1.8624865
,,,,,,1.841145
,,,,,,1.843753
480,64.4585498,75.27215012,109.0477407,144.9782245,148.3895686,1.8501115
481,55.88074082,67.89928341,87.45193719,117.3473905,145.4786102,3.361018
482,59.25188528,67.29809347,91.55101246,113.362867,123.6307284,19.760115
483,55.74967327,70.45831265,89.27485084,121.9198788,131.2579533,20.640515
484,55.52184893,66.31993814,86.39519027,114.2463124,177.7096076,20.84622
485,57.87443983,69.33243752,90.09619529,115.4426881,128.9724821,21.15265
486,59.33867646,72.00418756,97.31050961,127.8910972,137.7117614,20.94635
487,56.29270624,66.53681588,91.0852085,111.2448063,123.6698111,20.5426
488,59.66777792,70.95197336,100.3369999,126.5966642,148.0597591,20.54293
489,58.25766466,69.85481831,96.08081485,138.1600499,164.228102,20.5832
490,56.02457158,69.0382564,93.87287447,137.0461719,148.1683059,20.574765
491,59.55129871,70.78215426,96.68153159,116.6396064,126.7549228,20.59373
492,57.90010707,70.18511101,92.17880651,115.9438439,128.6138613,20.806705
493,61.24547589,72.84442039,94.21514898,128.1495437,139.3786473,20.79296
494,54.32987791,69.29044674,94.17004582,123.1004563,144.1816743,20.475635
495,57.90056755,69.33738404,89.68922184,116.3241665,130.2787779,20.317055
496,57.00088254,70.06642702,94.9393551,116.5893928,126.0762171,20.611535
497,56.86972989,66.44953746,93.95133947,116.171341,124.4505067,20.6574
498,60.3726491,72.46383588,96.54883992,123.8985067,145.9898122,20.881585
499,60.61459712,71.47302808,95.19669771,119.321655,132.5075041,20.59471
500,60.9420439,73.62296036,98.85792271,124.0781954,136.0930278,20.710825
501,60.03005558,71.48074522,95.47878472,122.5178201,133.6650656,20.71734
502,63.57196778,79.52711934,100.9118987,136.2381124,175.766769,20.67355
503,60.61246329,73.43560751,95.45980125,114.765408,123.720914,20.92141
504,60.2823238,72.9436516,91.21216684,115.7728219,133.2197586,20.89046
505,59.1636683,72.66013602,97.99958748,124.4637727,137.7264699,20.779
506,59.56709153,74.0674716,102.6855232,132.9465527,148.2498749,20.249455
507,56.73722921,70.79175051,91.73228706,116.5173455,134.8276959,20.303655
508,60.25337243,73.69822545,98.70312517,130.0113874,136.9206306,20.26073
509,58.76691351,72.08007098,102.3511606,139.9016139,162.8723217,20.65197
510,61.45633203,69.29189924,90.76570448,130.7465149,143.0232908,20.81078
511,57.98203832,73.29396441,96.34422614,127.769325,160.3393863,20.564405
512,61.11115978,79.62005131,105.749385,125.8517057,174.9607731,21.004615
513,59.56108021,71.24631691,97.00124773,120.0353191,134.7843327,20.824345
514,57.25340149,71.61271779,96.24607167,132.4163983,142.7443499,20.62577
515,58.59433275,70.7940107,88.51537193,112.3153281,123.3119429,20.83908
516,62.93666926,75.7031784,99.29685352,120.7852501,136.3825852,20.6958
517,58.95540712,71.59243108,95.04851926,125.8428732,166.4343128,20.400285
518,61.57486469,74.3977335,94.37077022,129.2703772,141.0581742,20.49969
519,60.82458552,75.1310489,98.7486789,125.9763101,138.0052007,20.72342
520,59.33776048,71.48657408,96.86190313,129.2577483,137.9980682,20.36828
521,58.39287947,73.13230909,95.73195851,119.6367843,133.1674981,21.029835
522,60.42020658,76.73049655,99.28978652,121.62765,135.2766332,20.59545
523,60.42326864,71.59774346,96.37487467,119.8901517,140.6418785,20.715095
524,62.0151996,72.42359012,93.32284817,112.3796734,137.6275867,20.882025
525,61.5911599,78.04661014,101.1051837,124.4387475,155.0723029,20.32091
526,59.64595668,71.48810162,97.50950095,125.2072712,135.5225507,20.81201
527,61.67011745,74.05127784,95.70151593,126.9007378,140.0097474,20.48455
528,65.5552341,76.2341606,99.28847163,144.1337991,150.5872485,20.62923
529,61.07800796,73.01331438,92.28627495,122.9291272,138.6674095,20.561655
530,59.47441318,77.2239968,95.60564244,120.0012912,131.6962762,20.620685
531,59.26483524,72.04679173,93.7031172,116.2964856,136.9127616,20.762775
532,57.13920448,73.17990146,95.60550436,129.6654269,148.6625496,20.71644
533,61.54215849,70.42794371,98.60953216,136.309226,151.6688562,20.678805
534,57.97288653,74.01364525,96.46758103,117.1135227,155.6637678,20.737355
535,58.63362852,76.40790554,99.60057525,121.0775746,139.4628672,20.702925
536,57.30989456,69.36361035,91.64109751,114.9193395,132.6239379,20.71353
537,59.06897946,70.71884297,95.44420146,114.9624139,143.8724488,20.838105
538,62.65207275,75.07676995,94.73143488,135.6631972,161.2324883,20.792355
539,60.20843875,72.41313606,91.65142364,125.3092753,134.2624716,20.57208
540,58.4725513,71.25665069,92.26005806,113.074207,131.3914365,20.48541
541,58.3775101,76.68365187,92.91226616,121.4263325,134.9833326,20.7044
542,58.46709366,75.89601789,93.66722648,120.7502569,141.9746587,20.432385
543,60.0986339,74.36102837,94.42064835,117.8872149,127.9456197,20.551035
544,57.73451288,72.1787341,95.06688641,126.7642337,138.6709325,20.497215
545,61.40673245,74.03248109,98.05645469,120.7006016,136.1083422,21.1452
546,62.07068304,74.21618778,98.73090515,136.6422298,150.8584794,20.81336
547,63.93803242,73.56624736,94.27212781,114.6475161,129.6071692,20.636345
548,59.30293397,69.12055359,90.89617428,120.6489456,127.935423,20.40695
549,65.17139541,77.48751352,99.70926362,123.4441338,138.1169781,20.553305
550,60.29428084,70.85604339,94.70131765,111.2650909,120.7564467,20.86315
551,60.65557419,72.39483499,94.57767718,125.7943506,141.5589738,20.94229
552,59.83992906,71.20257922,90.14027107,108.7465738,153.1217369,20.84761
553,59.19226423,71.86651104,94.6248781,119.5743558,139.9156799,20.95256
554,59.31944929,69.49970298,86.31371384,110.3901915,116.919001,20.62341
555,58.77528218,69.81513377,88.08820801,105.6323786,117.9074358,20.486445
556,57.21928494,72.20394121,90.93060283,118.1820236,124.6503958,20.548685
557,59.11834958,72.74889289,95.92361509,114.0987747,132.6802903,20.813445
558,58.42973238,72.63839969,96.7462124,116.6088235,126.2311127,20.342955
559,63.54844592,74.64018443,91.6691931,111.0928279,132.8804613,20.87731
560,57.20650951,71.79928614,93.89854696,127.8839517,142.6626206,20.845325
561,57.39031092,70.27590564,90.74028434,111.7817447,133.9580178,20.55542
562,61.93688638,74.07108017,94.70266314,114.3002324,133.3069173,20.568625
563,59.53037219,71.08967338,94.10379318,126.2554568,142.0448074,20.57377
564,58.5964484,71.16368658,88.11935611,106.3582719,116.2572511,20.78246
565,57.61519973,72.90315568,96.47286037,120.4669127,159.7971006,20.29509
566,62.92829472,76.88123396,96.26699373,120.5034036,133.0548446,20.5984
567,61.81867906,74.98793038,92.29486393,122.657177,152.0457759,20.56727
568,59.9532602,76.25657405,97.01066138,133.8354077,160.24593,20.618165
569,57.3488569,71.15229221,96.9224988,117.2507438,131.2564746,20.795535
570,59.50800096,71.62741981,90.69155641,109.2406609,134.1433217,20.781565
571,57.79296987,70.98630299,92.89903475,115.1896595,124.3621383,20.40448
572,59.03243065,73.92690463,94.27360957,128.7947497,138.5328693,20.64618
573,59.94510259,74.11213104,95.94371533,119.0285153,131.7087256,20.119275
574,62.37190238,73.72334884,95.57153217,113.1896351,139.6114192,20.70325
575,60.55733855,72.81161919,98.00987238,120.2425074,132.3351943,20.69816
576,57.57013739,72.76591317,97.79308057,123.3092566,133.211795,20.503305
577,58.85790341,71.45801239,99.04927222,134.5531447,147.9608896,21.10247
578,59.51888313,73.51584848,91.98046361,121.5209022,138.3628179,20.49752
579,60.93726082,74.11698464,94.53183228,115.2481045,138.140558,20.40942
580,60.27316681,73.18931664,93.52552273,115.5787721,126.0998242,20.139565
581,58.77499555,70.15087431,98.73085529,120.2829017,139.9822887,20.342545
582,59.38584652,76.33842771,95.46726413,120.8677736,135.5448947,20.63329
583,59.87353765,75.63645734,92.52594664,114.5500051,129.7539476,20.325805
584,57.19535793,69.34141102,89.44101596,117.4017102,131.3498152,20.598365
585,57.30048071,72.17222249,98.37380149,122.7754155,129.2545324,20.62276
586,57.33585338,69.99099066,91.86075437,118.7917155,159.9771579,20.562675
587,62.21472007,74.69155368,97.33561365,125.5913346,144.1325201,20.378845
588,60.06232708,71.03968136,94.33655737,117.8461199,133.5228885,20.78646
589,63.94278675,76.35547243,98.96986698,121.0408222,139.3661309,20.588715
590,58.55420664,71.96295472,93.99286026,111.7162902,142.1818273,20.565135
591,59.76823848,69.62329347,88.30151402,110.0663829,119.1116072,20.715385
592,60.38351081,73.19075896,94.7117439,126.3754649,136.8327611,20.540425
593,59.09253551,73.79598501,93.48706343,118.5191474,136.702524,20.52151
594,60.07456435,74.65832171,95.2413046,115.4501049,126.3771242,20.703695
595,56.86164155,72.24115255,94.49182437,118.5181365,139.9261842,20.101735
596,57.09632316,73.0496736,92.47596434,122.4642674,133.6101129,20.205405
597,57.4278092,70.62321422,95.81102497,114.705402,120.6421128,20.615615
598,58.70805957,73.61382424,94.02393714,119.9580238,134.0942257,20.60123
599,60.11780911,72.04326949,93.36847139,114.6855229,137.6318415,20.429305
600,59.90634437,71.20010736,89.48201293,109.2540593,124.0392789,20.14712
