Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
1,62.50278986,76.5175586,104.9481596,131.9020647,147.6876876,399.2272114
2,65.19721503,82.30329574,112.1903902,144.7335533,176.7883145,398.7462717
3,69.4091076,86.19595879,116.2550061,149.8085357,173.4236271,398.957026
4,65.91846493,84.26751305,116.7640488,150.7514789,170.6714788,396.614122
5,71.17183143,91.57702201,122.5721487,160.6018165,186.1228057,399.272949
6,72.25528582,92.95331246,127.5261144,157.915613,183.2364757,397.0309039
7,74.93134557,96.73895249,125.8902088,154.743103,175.0132511,396.7615527
8,72.48293154,91.92145793,127.3786276,158.5368597,175.3271623,397.2298416
9,72.56193093,92.70647932,128.4032844,163.0728482,186.1850861,397.9251501
10,72.34772319,90.53935016,117.0314789,148.3542949,167.4294923,396.4098321
11,74.19806219,93.88732544,126.6626569,160.6679534,188.2629096,398.230438
12,73.14497607,92.0029148,127.3122284,160.6185026,178.6569138,397.9485055
13,75.68303046,94.3686182,125.8551742,155.4374822,176.4493054,394.8963214
14,75.03346351,94.79058115,129.3766472,161.973389,176.8205224,398.1185269
15,72.95621683,93.38144762,125.9000214,154.3056863,180.4010979,394.9939134
16,74.24653051,95.4980388,130.056447,159.8651237,170.2132222,396.0000706
17,73.44610854,92.87443923,126.5812082,163.5595763,180.7072871,397.1124392
18,74.2301796,93.69687705,126.2326004,157.5361383,179.3026758,398.4512713
19,74.63202267,92.01337039,123.6527698,153.5152329,167.2943533,398.5137608
20,76.89704293,96.99418701,128.8335051,162.3216414,182.707458,395.8470791
21,74.60438552,92.90094938,125.2937447,163.5110422,182.8480388,395.9373031
22,74.62912522,94.79238406,125.1561476,152.2202703,168.9616835,396.6364347
23,74.2197647,92.73234703,129.4309646,162.9813979,179.6155155,396.8289079
24,75.04494218,91.66922666,124.6606812,155.3869148,175.6289712,394.9326751
25,74.37625177,95.02036733,127.965375,166.708951,184.4929264,395.1373125
26,76.89784641,95.92039704,130.3130834,167.9854589,185.6782876,396.1058649
27,77.01968136,95.90205341,126.6359719,155.1532419,173.6308788,397.3329944
28,79.99495093,99.76973426,127.2634475,160.5230738,176.5908742,396.193517
29,76.79416114,94.61157397,129.6882358,162.9399057,183.9771342,395.8192751
30,76.99855958,96.24497128,131.5502986,162.001039,174.9224312,397.5858718
31,74.22768545,93.87750328,125.6102572,161.2796923,182.5247232,394.782881
32,76.21201345,96.8363887,128.948025,168.5384053,193.5497824,397.3653166
33,77.87051907,97.22581452,131.6577527,163.8234556,177.7957578,397.4702767
34,76.15618751,94.90544561,131.3204658,167.3322604,184.8685058,395.7981441
35,75.53628345,93.79198923,125.2264191,164.7756748,189.0854598,396.1607778
36,78.26440111,97.125389,132.1108085,163.251487,177.0037677,396.0922409
37,75.33570325,93.6870097,126.0843119,158.1946145,183.1798408,396.4665523
38,75.40023031,95.8961945,129.1696972,166.1196253,188.1827427,394.1228836
39,76.01783441,95.10417765,127.7590568,159.3931286,173.4156017,394.5518993
40,78.96910485,97.26577247,131.8477876,169.1609004,189.9072916,395.3169264
41,76.32145746,94.91794593,128.5526422,156.0611394,172.2684137,397.2979614
42,75.80936056,94.83273036,125.6023207,151.0807844,168.9635706,394.7545905
43,76.47467461,95.3787501,125.0863806,160.5671745,188.8056714,396.7104628
44,75.81766366,94.41822927,125.516031,173.1866122,203.156386,395.9042859
45,74.56015796,92.66146683,126.2473801,167.3291542,186.996907,396.1723164
46,78.11236047,93.92727184,128.6677308,160.3790597,175.6555652,393.4947217
